waterid,origWaterid,demtarea,rchname,station_id,station_name,staid,sitedata.demtarea.class,Obs,predict,Obsyield,predictYield,Resids,standardResids,leverage,leverageCrit,CooksD,CooksDpvalue,boot_resid,weight,tiarea,pResids,ratio.obs.pred,pratio.obs.pred,xlat,xlon,FacWW_P_Jgradient,FacPmine_Jgradient,FertP_Seas_Jgradient,Pmines_v17_Jgradient,GeolP_Jgradient,urban_Seas_Jgradient,logAirTemp_Jgradient,logPPT_Jgradient,PrevSurfSoMoi_Jgradient,PrevET_Jgradient,PrevEVIMean_Jgradient,lkfactup_Jgradient,rchtot_Jgradient,huc8,huc4
23216,974482,1019.7936,NA,NA,Alafia River at US 301,210,1034,254844.27883,169366.88845525,249.897899761285,166.0795757644,0.40858538791985,0.571713467423405,0.000443553666306226,0.03125,1.03601885329827e-05,1,0.408676032848788,1,42.3351,1.11030944034905,1.50468772942791,3.03529749264633,27.8691,-82.3264,0,0,0,0,0,0,0,-0.000192849102017686,0,0,3.7382912959456e-07,0,0.197307424595188,3100204,NA
23220,974484,1033.6248,NA,NA,Alafia River at US Hwy 41 SR 45,211,1034,160826.64604,244056.768636058,155.594801943607,236.117369316272,-0.417073804356352,-0.583499260068826,0.00012959216910704,0.03125,3.15201029696064e-06,1,-0.417100831732775,1,13.8312,0.692483347438081,0.658972283124128,1.99867277433319,27.8591667,-82.3830556,0,0,-0.767614281598415,0,0.000242713375397128,0.0011882482160693,-0.000239336642922266,-0.0318247209730863,0,-0.000899690311673464,3.7382912959456e-07,0,0.123602783000557,3100204,NA
23225,974339,83.1753,NA,NA,Bullfrog Creek  Old Big Bend Road,212,101,7519.1302385,4163.8528508516,90.400999317105,50.0611702134119,0.5910096597826,0.832396751551802,0.0134322543484241,0.03125,0.000673836779151625,1,0.595019396190775,1,83.1753,0.59098581792469,1.80581074976321,1.80576769639314,27.79197208,-82.35203685,0,0,-15.7929278154614,0,1.22448897887851,0.00237740888997394,-0.129777786605886,-0.707335862649612,0.0845346235944759,-0.36655645991774,-0.150726409736008,0.0240115211574671,1.31932581907595,3100206,NA
23325,973636,56.2347,NA,NA,D3,213,101,7022.2215342,5067.64283985096,124.873459522323,90.1159397996426,0.326203839452225,0.459919660860542,0.0155068614861484,0.03125,0.000237983654370088,1,0.328762838623927,1,56.2347,0.326171414525467,1.385697799967,1.38565286954576,27.6019444,-82.2111111,0,0,-14.393652128221,-6.14137899176754,-6.68845248581865,-3.8095114625374e-05,-0.104979930722748,-0.922683641641014,0.065115514735251,-0.392830649438886,-0.0744828372678089,0.0184975213255482,0.7677720118808,3100203,NA
23385,973553,100.8054,NA,NA,D1,214,101,15628.137266,10699.2642853186,155.032738980253,106.137808939983,0.378897979769397,0.530697607163245,0.00241748608987296,0.03125,4.87507587152772e-05,1,0.379356802132488,1,44.5707,0.534149482760119,1.46067400984241,1.70599664547952,27.6494444,-82.2944444,0,0,-8.34356810048871,0,-6.7695187532013,2.28114458834575e-07,-0.0255158658119044,-0.387034290328992,0.103338731885222,-0.0959112971180999,-0.112042945234693,0.0295297560122983,0.765409048711995,3100203,NA
23420,973609,398.8728,NA,NA,LITTLE MANATEE RIVER AT US HWY 301,215,473,56468.902491,34271.6847829586,141.571203880034,85.9213382886941,0.499370591524556,0.700280868923391,0.00482396520921807,0.03125,0.000169793377039839,1,0.500579440049408,1,293.5188,0.685348527315572,1.64768387806481,1.98446335470937,27.6708323,-82.3527732,0,0,-7.58060535142148,-9.18945803148673,-6.72898561950997,2.28114458834575e-07,-0.0650092782011792,-0.477447030409068,0.10333500460905,-0.272439156055851,-0.0763060019328416,-0.00551717609910318,1.16004512212245,3100203,NA
23475,973661,473.283,NA,NA,Little Manatee River near small cove on the S side,216,473,32557.700392,54723.3941218603,68.7911891870192,115.625099827926,-0.519277386612652,-0.72669607602268,0.00070963916431415,0.03125,2.67869626493264e-05,1,-0.519461734519168,1,74.4102,0.114135928206684,0.594950311735035,1.12090447706487,27.672217,-82.417,0,0,-1.54439236081815,0,0.000485426750794256,2.28114458834575e-07,2.86630710086547e-06,-0.0519965060871279,0,1.07747342715385e-05,-0.00854050029471732,0,0.323266096024524,3100203,NA
23698,973221,181.9665,NA,NA,MANATEE RIVER NEAR MYAKKA HEAD FL,217,291,14356.428122,14056.3818346248,78.8959952628643,77.2470857802109,0.0211212789007291,0.029713955848505,0.0111783130590544,0.03125,7.12937070358358e-07,1,0.0212403280460381,1,181.9665,0.0211231862493619,1.02134591183601,1.0213478599006,27.47365137,-82.21120106,0,0,-14.3843769166468,-6.846635675368,-5.54527248769818,2.28114458834575e-07,-0.104739160926275,-0.916669521142163,0.065115514735251,-0.216297403133999,-0.159142424930571,0.024189392119787,1.08868221947655,3100202,NA
24022,972961,126.5526,NA,NA,GC2,218,171,36356.622416,12355.8453372672,287.284673851031,97.6340694483334,1.07924711438416,1.52111365532114,0.0148168627734282,0.03125,0.00248561913457781,1,1.08733260556267,1,126.5526,1.07923090192078,2.94246337855515,2.94241567436208,27.5535833,-82.3728666,0,0,-16.7149339822117,0,2.48878295132215,4.5622891766915e-07,-0.129539883116514,-0.850131961805894,0.0845346235944759,-0.544889086845973,-0.148841189435463,0.058705887611413,1.12318572658511,3100202,NA
25222,1077740,49.3056,NA,NA,Brushy Creek at Gunn Hwy,219,49,2359.0683733,2138.59607673814,47.8458506396839,43.3743038668659,0.0981172091854976,0.138626768280733,0.0196194574503306,0.03125,2.74699881610037e-05,1,0.0990941108365761,1,49.3056,0.0985005862606929,1.10309207005473,1.1035150513417,28.06565,-82.55524,0,0,-3.16091132935788,0,-36.3928075771085,-0.0744423022099281,-0.21489062623576,-1.03734167107087,-0.432382672401992,1.22185486639247,-0.372108767940166,0.0212545212415076,0.944297387648553,3100206,NA
25223,1077739,49.059,NA,NA,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,220,49,1169.0951422,1270.89017412665,23.8303907988341,25.905342019337,-0.0834875125869052,-0.117550946749182,0.0128360457378293,0.03125,1.28341229002244e-05,1,-0.0840285515602465,1,49.059,-0.083240510938956,0.91990257380296,0.920129819318495,28.06585014,-82.56565243,0,0,-6.63534152201528,0,-22.0188360593397,-0.0594966990960044,-0.19140983846547,-1.02133404081836,-0.211645922908515,-0.230784033362083,-0.368812716504531,0.0241004566386271,0.480778107971431,3100206,NA
25539,1077516,254.7864,NA,NA,BLACKWATER CREEK NEAR KNIGHTS FL,221,291,36191.491302,27219.1908992694,142.046401621123,106.831412113321,0.2849017720104,0.401875526877418,0.016429059290671,0.03125,0.000192691293194992,1,0.287271343744029,1,254.7864,0.285170708167627,1.32963141468586,1.32998904873726,28.14056981,-82.1498072,-0.000304027540571213,0,-12.0025972862625,-3.07068949588377,-28.7076526152215,-0.0115357481832645,-0.187556805145132,-0.817731003096838,0.0194153815830522,-0.582853863051739,-0.559639776972148,-0.0480251598263903,1.28482231196739,3100205,NA
25541,1077498,171.3213,NA,NA,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,222,171,23800.987917,4425.41223422141,138.926029145238,25.831068490733,1.68236365453683,2.37133976196002,0.0149671925420959,0.03125,0.00610308166899473,0.999999999999994,1.69509690023918,1,171.3213,1.68271174566232,5.37825329196421,5.38012574007815,28.18556681,-82.1839736,0,0,-8.55375052252657,0,-33.0286788374166,-0.0309656253289582,-0.195261438632258,-0.779891006839859,0.0845383508706484,-0.950310013281152,-0.521830324975824,0.0108564812358864,1.44408885944083,3100205,NA
25552,1077508,291.0339,NA,NA,HillsboroughBlackwater Creek1501,223,291,34120.622531,37237.3765973457,117.239340609462,127.948588110683,-0.0874110363019067,-0.122329622010455,0.000764676728116245,0.03125,8.17984976100559e-07,1,-0.087444476073711,1,36.2475,0.169045338820164,0.916300385495795,1.18417382675106,28.146,-82.1711666,0,0,-1.26337851826049,0,0,0,0.0072288265083827,-0.0405398836852269,-3.72727617259594e-06,-0.1203861060159,-0.0527562620849027,0,0.320917282335772,3100205,NA
25564,1077636,503.6427,NA,NA,Hillsborough River at US 301 bridge,224,538,52205.432967,59206.1098023495,103.655692750039,117.555778734308,-0.125838173385093,-0.176144121192439,0.00118050014201801,0.03125,2.61931241798483e-06,1,-0.125912515202743,1,41.2875,0.377436744217446,0.881757527074145,1.45854117971253,28.1502778,-82.2211111,0,0,-0.631717112618457,0.00027078390616259,0.000485426750794256,0,-0.000478673285844533,-0.0521893551891456,0,0.0271738798328201,-0.0378090781671938,2.11751145619005e-06,0.356595196288712,3100205,NA
25577,1077706,538.2702,NA,NA,HILLSBOROUGH RIVER NEAR ZEPHYRHILLS FL,225,538,89542.018063,52734.5382255856,166.351431052657,97.9703840665628,0.52943737549298,0.740686923846991,9.59068280285695e-05,0.03125,3.75865531646674e-06,1,0.529462765648974,1,34.6275,0.892614674992492,1.69797671651093,2.44150505506485,28.15001267,-82.23230876,0,0,0.290289054131815,0,0,0,2.86630710086547e-06,-0.0261905247530606,0,-0.00179938062334693,-0.0169572631475388,1.05875572809503e-06,-0.0737187910746841,3100205,NA
25621,1077654,948.6135,NA,NA,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,226,977,116405.9024,106067.275061017,122.711623226952,111.812951282074,0.0930096787345658,0.130269450904907,0.00236970010671272,0.03125,2.87926001781171e-06,1,0.0931200775051533,1,410.3433,0.654565541161324,1.09747235736032,1.92430630385731,28.09751561,-82.3123123,0,0,-3.299078557627,-3.09329995204834,-6.7692760398259,-0.00636211225689629,-0.0724745750453833,-0.235521873675528,-0.0194228361353974,-0.244370973278493,-0.146080835142537,-0.0293529438057065,0.765409048711995,3100205,NA
25623,1077673,438.2406,NA,NA,Cypress Creek at SR 581,227,473,30017.282439,11053.5488765136,68.494982981951,25.2225578289952,0.99902175539445,1.41196032206296,0.0202767512248727,0.03125,0.0029472156081212,1,1.00930689207159,1,438.2406,0.999346004662028,2.71562398414688,2.71650466600726,28.08918264,-82.40898178,0,0,-9.33061216221094,0,-26.2594027975907,-0.0322305200031959,-0.234519813839262,-0.910843630605162,0.103950005177528,-1.00554668852419,-0.536152092759721,-0.0188490282272757,2.12160841280534,3100205,NA
25764,1077844,48.393,NA,NA,Delaney Creek at US 41,228,49,2053.2763399,1769.11511921646,42.4292013287046,36.5572524790045,0.148957243018209,0.211118131305985,0.025749376351472,0.03125,8.41432055399606e-05,1,0.150912870311453,1,48.393,0.14912699704653,1.16062336339615,1.16082040061091,27.915,-82.4022222,0,0,-3.476755958923,0,-9.74469930881929,-0.0931633136747934,-0.211156544660108,-0.858366733940553,-0.442095954107777,1.89387504290832,-0.348559028092227,0.0240115211574671,0.98057311713372,3100206,NA
25844,1077305,296.2773,NA,NA,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,229,310,75974.651658,69492.7201249561,256.43088977117,234.5529681989,0.0891777531558198,0.125976289940266,0.0193050665367788,0.03125,2.23144899031589e-05,1,0.0900512115585136,1,300.8259,0.0892435566836518,1.09327497213217,1.09334691584928,27.79669525,-82.11758774,0,0.000151272998965196,-3.64521385562125,-57.637572954285,-6.7695187532013,2.28114458834575e-07,-0.234516947532161,-0.864480165953018,0.103331277332877,-1.1259489566415,-0.379706844999175,-0.192099580549833,1.40605505705911,3100204,NA
25908,1077350,310.203,NA,NA,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,230,310,304962.54341,90916.8623640824,983.106363929427,293.088275626227,1.21024347203907,1.70394559877048,0.012737696040096,0.03125,0.00267572662831921,1,1.21802575446409,1,310.203,1.21025777715382,3.35430123169845,3.35434921570567,27.8839148,-82.10008689,-0.238554208420895,0,-2.52686845047383,-42.3067359310307,-0.0805808406318465,0.0011506093303616,-0.115560903385593,-0.640413759894349,-0.0388456722707948,-0.733112919835479,-0.34303345972769,-0.133041127280965,1.12318572658511,3100204,NA
25909,1077273,359.2467,NA,NA,S Prong of Alafia River upstream of confluence w N,231,473,96968.496553,95264.8802520717,269.921746123207,265.179555586932,0.0177249230234136,0.0248170525386973,0.00168677841870885,0.03125,7.43299049588827e-08,1,0.0177398909705998,1,62.9694,0.0814408577768315,1.01788294171389,1.08484905530174,27.8630556,-82.1369444,0,0,-1.89517919134358,-12.282622591582,0.000485426750794256,0,-0.0647699415582569,-0.235713567992503,0.00124491024164704,-0.246164966534704,-0.144133559206479,-0.0240125799131952,0.481358236653592,3100204,NA
25920,1077345,686.349,NA,NA,HillsboroughAlafia River2151,232,916,453953.2362,384736.289226439,661.402925042508,560.554891500445,0.165436052226111,0.231614145552379,0.0015446143206826,0.03125,5.92779965555925e-06,1,0.165563967878174,1,16.8993,0.943846010111853,1.17990750784838,2.56984609040492,27.86,-82.14,0,0,-0.00462367904297459,0.705392075553547,0,0,1.43315355043273e-06,-0.0320141057199779,0,-0.000899690311673464,-0.00659322435865926,-0.000175753450863774,0.356588121548685,3100204,NA
25945,1077338,836.9532,NA,NA,ALAPHIA RIVER AT LITHIA,233,916,384717.68442,513188.936196333,459.664512209285,613.16324042531,-0.288134295964779,-0.403309464208639,0.00112397445084814,0.03125,1.30735532755094e-05,1,-0.288296360388325,1,150.6042,0.415412228083072,0.749660909043481,1.51499513552724,27.8719425,-82.211383,0,0,0.285609668112419,-12.237672463159,0.000242713375397128,0,-0.0325039225238144,-0.162967884270323,0.00124491024164704,-0.271544853111313,-0.0932625174221213,-0.042684795933879,0.322084614440122,3100204,NA
25957,1077347,916.0461,NA,NA,Alafia River at Bell Shoals Road,234,916,412142.133,378141.693104198,449.914183358239,412.79766717439,0.0860992980032016,0.120483540196073,0.000593226453465626,0.03125,6.15468208693886e-07,1,0.0861248475618694,1,79.0929,0.485805184844022,1.08991454927038,1.62548329658144,27.8577778,-82.2688889,0,0,-0.767558574621993,-3.73099605106125,1.26429397244364,-3.8095114625374e-05,-0.0394962786963757,-0.0263833738550783,-0.0194153815830522,-0.148465063527529,-0.00665527999417196,0.00551505858764699,0.12476304036488,3100204,NA
25969,1077336,977.4585,NA,NA,Alafia River upstream of Buckhorn Springs,235,977,285478.47112,406284.232347247,292.061986386123,415.653690000391,-0.352886375716253,-0.493760230110593,0.000377375912769501,0.03125,6.57419039563764e-06,1,-0.352952979977048,1,61.4124,0.122695747086482,0.702657027743091,1.13054039840515,27.884933,-82.30665,0,0,-0.767558574621993,0,1.26429397244364,2.28114458834575e-07,0.00746529684420411,-0.0322081096070376,0.000622455120823521,-0.148470450894665,-0.00847807083007503,-1.05875572809503e-06,0.159273622213471,3100204,NA
25996,1078012,1019.7936,NA,NA,Alafia River at US 301,236,1034,371052.84091,277948.084436199,363.850921313882,272.553273952886,0.288910131175388,0.404179642476789,5.71491961513934e-05,0.03125,6.66892420453688e-07,1,0.28891838702013,1,42.3351,0.410823087413181,1.33497175079533,1.5080585384199,27.8691,-82.3264,0,0,0,0,0,0,0,-0.000191694316975664,0,0,0.00188484647141577,0,-0.0713629026459058,3100204,NA
26000,1078014,1033.6248,NA,NA,Alafia River at US Hwy 41 SR 45,237,1034,307991.91473,355424.061333536,297.972644164498,343.861777826476,-0.143238083796723,-0.200410953409855,0.000293296244610682,0.03125,8.41683416429376e-07,1,-0.143259094014531,1,13.8312,0.267283423466461,0.866547733359491,1.30641066130262,27.8591667,-82.3830556,0,0,0,0,0,0,0,0,0,0,0,0,0.160448029057846,3100204,NA
26005,1077869,83.1753,NA,NA,Bullfrog Creek  Old Big Bend Road,238,101,7271.3410197,9895.05088891719,87.4218790879023,118.966218203207,-0.308093988017484,-0.434164164741312,0.0144991435671713,0.03125,0.000198091234091613,1,-0.310352123155745,1,83.1753,-0.308075868205473,0.734846248021237,0.734859563417744,27.79197208,-82.35203685,0,0,-15.9288249844414,0,-4.24020266818782,-0.00636188414243746,-0.234516947532161,-0.968856566761225,0.0651080601829058,-1.12594356927437,-0.481323695809476,0.0184975213255482,1.08868221947655,3100206,NA
26105,1077166,56.2347,NA,NA,D3,239,101,10618.986812,9675.33154435689,188.833350440209,172.052692454248,0.0930641010167967,0.13094978053653,0.0115531294888721,0.03125,1.4316202223853e-05,1,0.0936063952687247,1,56.2347,0.0930526569249999,1.09753208593596,1.09751952574989,27.6019444,-82.2111111,0,0,-13.2660315114994,-12.282622591582,-5.50498206738226,0,-0.195022101989336,-1.07381036009044,0.0845346235944759,-0.977483893113972,-0.381529635835078,0.0240115211574671,0.962723548047211,3100203,NA
26165,1077083,100.8054,NA,NA,D1,240,101,21369.558251,18402.3969853352,211.988229311128,182.553682494541,0.149486470589537,0.209582621753139,0.00438427721409099,0.03125,1.38162047924983e-05,1,0.149815247134433,1,44.5707,0.190737653145689,1.16123775984342,1.2101419335036,27.6494444,-82.2944444,0,0,-8.35741128412942,0,-4.28073580187914,0,-0.0900436044201381,-0.570173959713357,0.0839121684736523,-0.638095925661917,-0.281674641712557,0.0293518850499784,0.765409048711995,3100203,NA
26200,1077139,398.8728,NA,NA,LITTLE MANATEE RIVER AT US HWY 301,241,473,78274.73875,66348.6238615172,196.239850774483,166.340306637899,0.165301909647019,0.231888182760388,0.00551779851428616,0.03125,2.13107150305299e-05,1,0.165759856982425,1,293.5188,0.216933837137253,1.17974924262747,1.24226190781458,27.6708323,-82.3527732,0,0,-7.43551653133199,-14.6481907958184,-5.54502977432278,2.28114458834575e-07,-0.169748439127455,-0.707337017434654,0.103953732453701,-0.555685370586055,-0.296683507436649,-0.00551611734337508,1.08868221947655,3100203,NA
26255,1077191,473.283,NA,NA,Little Manatee River near small cove on the S side,242,473,52889.653655,77869.5076829879,111.75058824213,164.530540253903,-0.386826710621085,-0.541996891787992,0.00313160982974054,0.03125,6.59166881138317e-05,1,-0.387433832109204,1,74.4102,-0.188743786731925,0.679208784397577,0.827998623753325,27.672217,-82.417,0,0,-0.491224118083735,0,1.22400355212772,0.0011882482160693,-0.0397327490321971,-0.0785704194741398,0.000622455120823521,-0.15025905678374,-0.0442153879610558,-1.05875572809503e-06,0.517057374826611,3100203,NA
26478,1076751,181.9665,NA,NA,MANATEE RIVER NEAR MYAKKA HEAD FL,243,291,26353.220121,22886.4109903615,144.824570022504,125.772661398453,0.141047145360988,0.198389275662037,0.010784925461172,0.03125,3.06503028344949e-05,1,0.141813944846713,1,181.9665,0.141085292333644,1.15147893359507,1.15152285986829,27.47365137,-82.21120106,0,0,-12.4938492578344,-12.2602829193236,-10.9691882876978,0,-0.195023535142886,-1.07361982055851,0.0845308963183033,-1.00555207589133,-0.405079749512147,0.0240115211574671,1.28363375564296,3100202,NA
26802,1076491,126.5526,NA,NA,GC2,244,171,63378.266762,23760.23040867,500.805726330396,187.749840055993,0.98110781534128,1.38150238769137,0.0129737603289873,0.03125,0.00179189441725419,1,0.987534748336987,1,126.5526,0.981138332919405,2.66740960301772,2.66749100714079,27.5535833,-82.3728666,0,0,-15.9333929565079,0,-4.28049308850375,-3.8095114625374e-05,-0.234516947532161,-1.07944340152543,0.188484628772004,-0.978383583425646,-0.451305590532162,0.024189392119787,1.12200424500071,3100202,NA
28002,1181270,49.3056,NA,NA,Brushy Creek at Gunn Hwy,245,49,361.52114697,151.646489607285,7.33225327285339,3.07564434075004,0.868768451853746,1.22242869642717,0.0115390467285056,0.03125,0.00124603273191544,1,0.873824631677581,1,49.3056,0.869123218699449,2.38397306727127,2.38481897191717,28.06565,-82.55524,0,0,-2.45431011368498,0,-27.5236967700343,-0.087970744248342,0.113764445410126,0.838192639256428,-0.497807551059568,1.22230201786473,-0.241666700605088,0.0241004566386271,0.962730622787237,3100206,NA
28003,1181269,49.059,NA,NA,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,246,49,49.829224578,92.0213685385784,1.01569996489941,1.87572858269794,-0.613419165979329,-0.863762954979958,0.0129843434908571,0.03125,0.000701063031925073,1,-0.617440794868538,1,49.059,-0.613174548517171,0.541496234726285,0.541628710363259,28.06585014,-82.56565243,0,0,-5.68546794031022,0,-15.8819497191111,-0.0724498364692375,0.113763012256575,0.824905105170401,-0.380403942537055,-0.488741946556986,-0.25008308962878,0.0240115211574671,0.481372386133645,3100206,NA
